,DATEPRD,WELL_BORE_CODE,ON_STREAM_HRS,AVG_DOWNHOLE_PRESSURE,AVG_DOWNHOLE_TEMPERATURE,AVG_DP_TUBING,AVG_ANNULUS_PRESS,AVG_CHOKE_SIZE_P,AVG_WHP_P,AVG_WHT_P,DP_CHOKE_SIZE,BORE_OIL_VOL,BORE_GAS_VOL,BORE_WAT_VOL,FLOW_KIND,WELL_TYPE,class
952,2/27/2015,NO 15/9-F-11 H,24,211.3603395833,106.1175335417,166.2070647917,13.0100658333,16.6945164583,45.1532747917,67.3935595833,16.759494375,1056.64,157118.05,557.52,production,OP,3
953,2/28/2015,NO 15/9-F-11 H,24,210.8941864583,106.1230108333,165.66437625,12.7871847917,16.8383627083,45.2298102083,66.707774375,16.836529375,1058.8,161657.74,560.24,production,OP,5
954,3/1/2015,NO 15/9-F-11 H,24,211.0077604167,106.12794125,165.6110614583,12.5240416667,16.7835052083,45.3966989583,67.4970625,16.853463125,1056.24,160333.61,553.16,production,OP,8
955,3/2/2015,NO 15/9-F-11 H,24,210.9744354167,106.1315439583,165.6595358333,12.4931995833,16.797683125,45.3148995833,70.2936316667,16.975331875,1051.49,159342.63,550.83,production,OP,3
956,3/3/2015,NO 15/9-F-11 H,24,210.9046645833,106.1361054167,165.5219222917,12.2842635417,16.7770739583,45.3827422917,69.332501875,17.0642983333,1053.04,158788.2,544.51,production,OP,1
957,3/4/2015,NO 15/9-F-11 H,24,208.7304118061,105.1024932753,164.0112375315,11.9869260607,15.9613833333,44.7191742745,69.8248804232,16.6364410086,1050.75,158638.84,529.02,production,OP,2
958,3/5/2015,NO 15/9-F-11 H,24,209.430895,106.1637352083,164.752338125,11.8171754167,17.2710025,44.678556875,68.4333133333,16.1984154167,1077.56,163104.32,561.72,production,OP,2
959,3/6/2015,NO 15/9-F-11 H,24,201.506525625,106.2725329167,160.6307179167,11.4992560417,20.364955625,40.8758077083,69.3041525,12.22706375,1213.31,182682.75,651.92,production,OP,10
960,3/7/2015,NO 15/9-F-11 H,24,199.78024,106.3128208333,159.57068375,10.7648683333,20.649243125,40.20955625,66.1963795833,11.7622439583,1218.64,184776,660.68,production,OP,9
961,3/8/2015,NO 15/9-F-11 H,24,200.5041778723,106.3101534043,159.9192104255,10.3468848936,20.2072404255,40.5849674468,69.8669708511,12.1518040426,1210.61,183380.56,657.26,production,OP,10
962,3/9/2015,NO 15/9-F-11 H,24,200.2184210638,106.3172561702,159.7505859574,11.0151244681,20.0286810417,40.4678351064,69.4953925532,12.0145214894,1201.66,180486.34,645.05,production,OP,10
963,3/10/2015,NO 15/9-F-11 H,24,200.2263870833,106.3218491667,159.7528916667,11.0840264583,20.3966516667,40.4734954167,69.5481602083,12.0284864583,1213.89,180257.23,653.11,production,OP,6
964,3/11/2015,NO 15/9-F-11 H,24,200.0348595833,106.3285395833,159.613145625,10.6152547917,20.6010589583,40.4217139583,70.1316110417,12.0013489583,1222.74,181172.64,661.35,production,OP,5
965,3/12/2015,NO 15/9-F-11 H,24,200.1515083333,106.3275027083,159.7189991667,10.0777172917,20.55959625,40.4325091667,70.35913,12.01461625,1217.77,180677.78,679.63,production,OP,3
966,3/13/2015,NO 15/9-F-11 H,24,200.1407708333,106.2829116667,159.809206875,9.394455625,20.8701141667,40.3315639583,69.8932297917,11.9288529167,1218.6,182929.14,667.27,production,OP,9
967,3/14/2015,NO 15/9-F-11 H,24,200.0584216667,106.1361897917,159.87076125,8.74793125,21.2696679167,40.1876604167,71.29284375,11.7717591667,1247.39,185976.77,679.42,production,OP,10
968,3/15/2015,NO 15/9-F-11 H,24,210.8600245833,105.568440625,164.6919954167,8.6794647917,21.9272679167,46.1680291667,73.0222308333,17.6153810417,1632.83,241011.17,822.51,production,OP,8
969,3/16/2015,NO 15/9-F-11 H,24,219.3797135417,105.2469779167,167.3987120833,10.4888383333,22.4652460417,51.9810014583,73.5546016667,23.1964604167,2002.08,294179.13,761.31,production,OP,10
970,3/17/2015,NO 15/9-F-11 H,24,219.6282964583,105.266584375,167.247584375,11.2504627083,22.46576125,52.3807120833,73.5635447917,23.600666875,2025.24,294996.21,744.35,production,OP,9
971,3/18/2015,NO 15/9-F-11 H,24,219.455985,105.3285585417,166.8696147917,11.366110625,22.2693839583,52.5863702083,75.0225747917,23.816573125,2021.7,293906.9,736.84,production,OP,8
972,3/19/2015,NO 15/9-F-11 H,24,219.10964,105.3984564583,166.4859258333,11.2528966667,21.963159375,52.6237141667,74.4804191667,23.8985689583,2000.27,292780.95,729.42,production,OP,1
973,3/20/2015,NO 15/9-F-11 H,24,219.3679485417,105.4292089583,166.6510333333,11.08075125,21.7476364583,52.7169152083,74.2958195833,23.9929866667,2035.82,296725.9,782.89,production,OP,4
974,3/21/2015,NO 15/9-F-11 H,24,219.2805720833,105.44599625,166.8404164583,10.9358302083,21.8339570833,52.440155625,74.7809045833,23.7285825,2064.61,300167.59,738.62,production,OP,1
975,3/22/2015,NO 15/9-F-11 H,24,252.28061125,105.2879083333,176.5534052083,8.6296979167,12.0006922917,75.7272060417,55.7968395833,47.1646870833,1145.2,173605.33,430.11,production,OP,1
976,3/24/2015,NO 15/9-F-11 H,24,292.2480714583,105.2267516667,191.2604360417,11.97805875,4.4833508333,100.9876354167,39.5194525,72.6458164583,356.5,54914.54,152.42,production,OP,10
977,3/25/2015,NO 15/9-F-11 H,24,285.3725335417,105.050825625,190.5240904167,14.5015479167,7.321140625,94.848443125,47.4334114583,66.281558125,800.79,120949.78,306.03,production,OP,8
978,3/26/2015,NO 15/9-F-11 H,24,225.2050585417,105.3475345833,174.3754095833,23.8344727083,25.6393554167,50.8296489583,74.81477625,19.495365,1994.47,293070.53,771.98,production,OP,9
979,3/27/2015,NO 15/9-F-11 H,24,219.559099375,105.4561,168.9087808333,23.12708875,24.68594625,50.6503185417,75.5303539583,19.22602625,1954.67,281413.97,729.85,production,OP,5
980,3/28/2015,NO 15/9-F-11 H,24,219.3831927083,105.466791875,168.60447875,22.2891,23.089696875,50.7787139583,73.479308125,21.1295389583,2013.54,269634,745.91,production,OP,4
981,3/29/2015,NO 15/9-F-11 H,24,220.2551472727,105.4630804545,168.9218870455,22.0941129545,21.5240223913,51.3332602273,75.5314290909,22.5735740909,1835.3,263835.33,675.79,production,OP,7
982,3/30/2015,NO 15/9-F-11 H,24,220.092307234,105.4767857447,168.777963617,21.498342766,21.9937360417,51.314343617,74.975503617,22.3144640426,1927.71,278374.04,728.06,production,OP,10
983,3/31/2015,NO 15/9-F-11 H,24,219.6635166667,105.49459625,168.5652229167,21.0720685417,21.9472329167,51.09829375,74.6968420833,22.3204302083,1917.89,272552.79,706.81,production,OP,7
984,4/1/2015,NO 15/9-F-11 H,24,220.2028654167,105.497858125,168.76805625,20.6482497917,21.566905,51.4348091667,74.5054866667,22.6382841667,1811.03,265161.74,687.57,production,OP,3
985,4/2/2015,NO 15/9-F-11 H,24,220.4884483333,105.499953125,168.9417060417,20.2583472917,21.32053375,51.5467422917,74.6291035417,22.19370125,1825.33,266034.02,679.87,production,OP,9
986,4/3/2015,NO 15/9-F-11 H,24,219.9874258333,105.517224375,168.7052822917,20.0765525,21.4988727083,51.2821435417,75.0725854167,21.9070233333,1826.31,262154.69,681.22,production,OP,7
987,4/4/2015,NO 15/9-F-11 H,24,219.749413125,105.5237352083,168.638618125,19.677440625,21.4653804167,51.110795,74.89481,21.7591141667,1818.47,264457.71,678.68,production,OP,7
988,4/5/2015,NO 15/9-F-11 H,24,219.6810208333,105.5317783333,168.5842733333,19.232236875,21.4756202083,51.0967475,74.7689602083,21.7753941667,1810.13,263972.83,674.09,production,OP,2
989,4/6/2015,NO 15/9-F-11 H,24,219.65363,105.53902,168.653683125,18.8879097917,21.4556625,50.999946875,74.5077022917,21.6704941667,1807.87,262887.07,682.59,production,OP,8
990,4/7/2015,NO 15/9-F-11 H,24,219.5417145833,105.437354375,168.5494145833,18.5206160417,21.383846875,50.9923,75.0719558333,21.6927472917,1790.6,260148.78,804.2,production,OP,5
991,4/8/2015,NO 15/9-F-11 H,24,220.0180729167,105.5405727083,168.6747179167,18.2040625,20.96206,51.343355,74.7783202083,22.0422372917,1764.01,255745.67,791.26,production,OP,4
992,4/9/2015,NO 15/9-F-11 H,24,219.9428227083,105.542186875,168.6312739583,17.8135433333,20.9705541667,51.31154875,73.040359375,21.970650625,1758.87,255240.99,789.24,production,OP,3
993,4/10/2015,NO 15/9-F-11 H,24,219.632094375,105.54726875,168.4983264583,17.51874375,21.015839375,51.1337679167,73.3902395833,21.7762095833,1744.19,255251.69,794.08,production,OP,4
994,4/11/2015,NO 15/9-F-11 H,24,219.662435,105.5481810417,168.518293125,17.205143125,21.0034422917,51.144141875,73.7186922917,21.7598389583,1750.06,254104.6,790.27,production,OP,6
995,4/12/2015,NO 15/9-F-11 H,24,220.04733875,105.5492447917,168.6734795833,17.0016010417,20.7042160417,51.3738591667,72.5024614583,22.0321572917,1728.98,252947.51,778.55,production,OP,1
996,4/13/2015,NO 15/9-F-11 H,24,220.9098858333,105.5388308333,169.1102208333,16.9062175,20.493725625,51.799665,74.1247204167,22.4924135417,1708.77,256239.27,781.48,production,OP,10
997,4/14/2015,NO 15/9-F-11 H,24,220.9209777083,105.5535491667,169.1360866667,16.7870345833,20.4769397917,51.7848910417,73.3183964583,22.445640625,1714.46,257147.58,809.07,production,OP,9
998,4/15/2015,NO 15/9-F-11 H,24,220.8776287234,105.5689753191,169.1643165957,16.8020374468,20.7858104255,51.7133121277,75.2114474468,22.3478482979,1769.28,262244.08,846.43,production,OP,7
999,4/16/2015,NO 15/9-F-11 H,24,220.971685625,105.5861714583,169.2485527083,16.6573089583,20.94945875,51.7231329167,75.2864525,22.32548625,1768.7,262541.4,858.74,production,OP,4
1000,4/17/2015,NO 15/9-F-11 H,24,221.3552868085,105.6012180851,169.4220674468,16.6908819149,20.5239945833,51.9332193617,75.6069110638,22.5323365957,1780.83,264882.6,863.05,production,OP,8
1001,4/18/2015,NO 15/9-F-11 H,24,221.8526070213,105.6167631915,169.6069670213,16.5537848936,20.9810378723,52.24564,75.4824431915,22.8719670213,1802.92,268459.54,857.83,production,OP,8
1002,4/19/2015,NO 15/9-F-11 H,24,222.2012148936,105.6404893617,169.7728365957,16.5589817021,20.9866178723,52.4283782979,75.6493914894,23.0874944681,1820.19,262914.07,866.34,production,OP,3
1003,4/20/2015,NO 15/9-F-11 H,24,221.888015625,105.6739520833,169.628443125,16.5563675,21.23229375,52.2595725,75.7599222917,23.2076764583,1815.28,263559.85,862.47,production,OP,5
1004,4/21/2015,NO 15/9-F-11 H,24,221.7887777083,105.697251875,169.625479375,16.4194329167,21.25808875,52.1632983333,75.9157016667,23.4763416667,1832.35,269689.97,820.37,production,OP,10
1005,4/22/2015,NO 15/9-F-11 H,24,221.8912110417,105.6998610417,169.7357272917,16.286533125,21.2506933333,52.15548375,76.0206422917,23.4568777083,1832.51,268094.61,838.21,production,OP,9
1006,4/23/2015,NO 15/9-F-11 H,24,221.725013125,105.7082452083,169.6091089583,16.1944220833,21.3026072917,52.1159041667,75.9797060417,23.428370625,1918.58,277542.65,831.1,production,OP,3
1007,4/24/2015,NO 15/9-F-11 H,24,221.5547772917,105.7242558333,169.4191839583,16.1572939583,21.29272625,52.1355933333,75.9153491667,23.4762579167,1908.81,276281.87,828.77,production,OP,8
1008,4/25/2015,NO 15/9-F-11 H,24,221.2505925,105.7375583333,169.2452258333,15.9555404167,21.3999925,52.0053666667,75.612854375,23.341393125,1900.52,275040.01,842.71,production,OP,4
1009,4/26/2015,NO 15/9-F-11 H,24,221.1217283333,105.7471029167,169.1619602083,15.8294714583,21.4168222917,51.959768125,75.5796310417,23.2903225,1898.58,274460.84,829.12,production,OP,1
1010,4/27/2015,NO 15/9-F-11 H,24,220.8255464583,105.756848125,168.9963889583,15.7616175,21.5110254167,51.8291575,75.296039375,23.17294125,1916.48,276252.24,836.03,production,OP,8
1011,4/28/2015,NO 15/9-F-11 H,24,220.5955445833,105.7650579167,168.894054375,15.6208833333,21.554643125,51.7014902083,74.7374352083,23.0483475,1913.38,275367.54,830.04,production,OP,7
1012,4/29/2015,NO 15/9-F-11 H,24,220.6100747917,105.7664822917,168.9236877083,15.583074375,21.4588327083,51.6863870833,75.295085,23.0109520833,1907.06,273532.47,808.87,production,OP,9
1013,4/30/2015,NO 15/9-F-11 H,24,220.4954477083,105.77015375,168.8686320833,15.4671122917,21.4185064583,51.626815625,75.67515875,22.8007245833,1911.21,274109.6,797.47,production,OP,1
1014,5/1/2015,NO 15/9-F-11 H,24,220.4631647917,105.7722341667,168.8774795833,15.353915625,21.3678829167,51.5856852083,75.710610625,22.8785208333,1905.67,271874.64,795.06,production,OP,4
1015,5/2/2015,NO 15/9-F-11 H,24,220.476668125,105.78367375,169.0699033333,15.3574666667,21.3957589583,51.4067647917,75.6881514583,22.7191991667,1892.91,269695.06,792.99,production,OP,3
1016,5/3/2015,NO 15/9-F-11 H,24,220.4246814583,105.7904258333,169.2796883333,15.231123125,21.4627270833,51.144993125,74.7957754167,22.4871877083,1874.02,270092.86,793,production,OP,8
1017,5/4/2015,NO 15/9-F-11 H,24,220.1040545833,105.7971239583,169.3827629167,15.1509529167,21.6146714583,50.7212916667,73.9052072917,21.6233785417,1851.56,269187.68,804.42,production,OP,1
1018,5/5/2015,NO 15/9-F-11 H,24,219.935610625,105.79834375,169.5415908333,14.9610554167,21.6738733333,50.3940197917,74.3024310417,21.5806964583,1854.68,271329.2,804.55,production,OP,2
1019,5/6/2015,NO 15/9-F-11 H,24,219.8755220833,105.805741875,169.5919104167,14.6413402083,21.6816572917,50.2836116667,73.845733125,21.5832729167,1820.38,265934.19,804.88,production,OP,10
1020,5/7/2015,NO 15/9-F-11 H,24,219.828465,105.811215,169.7166295833,14.363598125,21.683586875,50.1118354167,75.4241683333,21.4002091667,1824.93,264849.11,802.02,production,OP,8
1021,5/8/2015,NO 15/9-F-11 H,24,219.9930327083,105.8246620833,169.9783625,14.1437245833,21.6307197917,50.0146702083,75.3338991667,21.3054635417,1798.79,268282.73,799.54,production,OP,3
1022,5/9/2015,NO 15/9-F-11 H,24,220.2270316667,105.8423339583,170.309273125,13.7406379167,21.7090675,49.9177585417,75.34292375,21.2340633333,1810.44,263392.96,804.19,production,OP,6
1023,5/10/2015,NO 15/9-F-11 H,24,220.3333841667,105.838754375,170.2862014583,13.4798566667,21.64983125,50.0471827083,75.5796083333,21.3655575,1805.42,263355.43,800.2,production,OP,6
1024,5/11/2015,NO 15/9-F-11 H,24,220.3149045833,105.834734375,170.317638125,13.1303160417,21.6053104167,49.9972664583,73.4447614583,21.317913125,1802.17,262552.99,795.08,production,OP,7
1025,5/12/2015,NO 15/9-F-11 H,24,220.0576266667,105.8332991667,170.2304233333,12.7901020833,21.5928816667,49.8272033333,72.8888177083,21.13439,1798.26,261610.15,793.37,production,OP,3
1026,5/13/2015,NO 15/9-F-11 H,24,219.690973125,105.8371741667,170.1366777083,12.4243691667,21.8312616667,49.5542954167,75.6484475,20.9252304167,1802,261696.76,796.93,production,OP,10
1027,5/14/2015,NO 15/9-F-11 H,24,219.6573522917,105.8355085417,170.1517829167,12.1358272917,21.922966875,49.505569375,75.8411941667,20.9504827083,1816.11,263353.49,771.26,production,OP,2
1028,5/15/2015,NO 15/9-F-11 H,24,219.50843625,105.8359045833,170.0625302083,11.9247847917,21.9642808333,49.4459060417,75.3063910417,20.87818,1818.57,263167.11,769.66,production,OP,10
1029,5/16/2015,NO 15/9-F-11 H,24,219.7623308333,105.8346735417,170.1523239583,11.7376895833,21.6380020833,49.610006875,75.3030789583,21.036274375,1805.8,260503.45,758.75,production,OP,7
1030,5/17/2015,NO 15/9-F-11 H,24,220.1164147917,105.8337695833,170.306075625,11.5925854167,21.4207525,49.8103391667,75.684430625,21.247303125,1784.95,258434.47,750.95,production,OP,7
1031,5/18/2015,NO 15/9-F-11 H,24,220.0225216667,105.8345785417,170.2684227083,11.3939860417,21.515268125,49.7540989583,75.145891875,21.1912970833,1780.78,259377.42,752.94,production,OP,8
1032,5/19/2015,NO 15/9-F-11 H,24,220.0306677083,105.835501875,170.3104679167,11.3409989583,21.4303997917,49.7201997917,74.964024375,21.1442920833,1783.91,258024.16,748.66,production,OP,7
1033,5/20/2015,NO 15/9-F-11 H,24,220.0720179167,105.83673125,170.3832570833,11.2533764583,21.333255625,49.6887608333,76.1475172917,21.1298727083,1774.94,256290.17,744.02,production,OP,7
1034,5/21/2015,NO 15/9-F-11 H,24,220.0505122917,105.8375183333,170.3895710417,11.057315625,21.2888279167,49.66094125,74.6687689583,21.1182791667,1747.38,255508.11,752.49,production,OP,4
1035,5/22/2015,NO 15/9-F-11 H,24,220.0179741667,105.8379970833,170.4286827083,10.8507347917,21.3093433333,49.5892914583,75.1874470833,21.009710625,1726.85,252126.91,824.65,production,OP,5
1036,5/23/2015,NO 15/9-F-11 H,24,219.94360375,105.8398170833,170.4849329167,10.7364716667,21.3287979167,49.4586708333,75.982105,20.7950560417,1638.67,248352.22,750.22,production,OP,4
1037,5/24/2015,NO 15/9-F-11 H,24,219.8767145833,105.8421016667,170.47312875,10.6193341667,21.3646797917,49.4035858333,75.4966183333,20.4372908333,1755.84,257738.6,846.36,production,OP,8
1038,5/25/2015,NO 15/9-F-11 H,24,219.7518314583,105.8451547917,170.5119664583,10.5649877083,21.3318258333,49.239865,76.2903404167,20.5538170833,1652.5,243210.88,787.67,production,OP,1
1039,5/26/2015,NO 15/9-F-11 H,24,219.6925860417,105.8481052083,170.5303408333,10.49481125,21.3345916667,49.1622452083,76.3209247917,20.5167666667,1705.95,250743.86,778.22,production,OP,4
1040,5/27/2015,NO 15/9-F-11 H,24,219.6755280851,105.8483553191,170.5645887234,10.4262597872,20.8166158333,49.1109393617,75.8369991489,20.5083446809,1666.9,244091.13,775.26,production,OP,2
1041,5/28/2015,NO 15/9-F-11 H,24,220.2584506383,105.8429359574,170.8316455319,10.3393329787,20.9094631915,49.4268051064,75.6114968085,20.8336825532,1705.52,251408.31,862.5,production,OP,6
1042,5/29/2015,NO 15/9-F-11 H,24,220.5222445833,105.8390166667,170.9623514583,10.2919883333,20.7041508333,49.559893125,74.7100235417,20.9837404167,1680.64,247195.16,791.11,production,OP,9
1043,5/30/2015,NO 15/9-F-11 H,24,220.4434627083,105.8404525,171.0045370833,10.2449504167,20.7654102083,49.438925625,76.137515625,20.8709229167,1670.98,246621.39,822.73,production,OP,2
1044,5/31/2015,NO 15/9-F-11 H,24,220.1970104255,105.8428068085,170.9844319149,12.8546214894,20.4208008333,49.2125785106,76.1051774468,20.6492714894,1671.7,247509.84,751.85,production,OP,9
1045,6/1/2015,NO 15/9-F-11 H,24,220.13613875,105.8422383333,171.0340802083,19.9196097917,20.829319375,49.1020585417,74.3184314583,20.52851875,1682.83,250715.57,813.29,production,OP,6
1046,6/2/2015,NO 15/9-F-11 H,24,219.9796097917,105.84248625,171.0530308333,19.7273797917,20.8639177083,48.9265789583,73.275800625,20.3236702083,1683.12,251485.94,814.62,production,OP,3
1047,6/3/2015,NO 15/9-F-11 H,24,220.006125,105.8384304167,171.2087729167,19.7627714583,20.8003104167,48.7973520833,76.0764891667,20.237958125,1666.9,247522.78,800.31,production,OP,1
1048,6/4/2015,NO 15/9-F-11 H,24,220.0598470833,105.8364127083,171.3214672917,19.7403795833,20.7330695833,48.7383797917,76.0256591667,20.20177125,1659.03,245330.67,772.01,production,OP,10
1049,6/5/2015,NO 15/9-F-11 H,24,219.8164991667,105.838846875,171.2904145833,19.4412645833,20.804389375,48.5260845833,75.3015185417,19.9936845833,1663.57,242392.34,744.34,production,OP,3
1050,6/6/2015,NO 15/9-F-11 H,24,219.847813125,105.8385252083,171.38775375,19.2691029167,20.684055,48.460059375,72.9646679167,19.9145885417,1651.21,240468.11,740.89,production,OP,6
1051,6/7/2015,NO 15/9-F-11 H,22.81667,226.6514756521,105.7763910228,174.2460135744,18.7588467416,17.8459235417,52.4054620777,72.6327246458,23.5482519649,1497.33,224020.12,795.66,production,OP,6
1052,6/8/2015,NO 15/9-F-11 H,24,220.2122320833,105.86185875,171.8870627083,19.1037389583,20.9173216667,48.325169375,76.26200625,19.728504375,1673.32,243394.87,760.41,production,OP,9
1053,6/9/2015,NO 15/9-F-11 H,24,220.0595222917,105.864,171.85864125,19.0699454167,20.79632625,48.2008810417,76.5783491667,19.5956083333,1655.26,240518.59,736.28,production,OP,8
1054,6/10/2015,NO 15/9-F-11 H,24,220.2615497917,105.858945625,172.0196397917,18.8531322917,20.6464014583,48.24191,76.5031583333,19.6663258333,1633.02,237106.61,715.94,production,OP,7
1055,6/11/2015,NO 15/9-F-11 H,24,220.1572433333,105.8550139583,172.0376,18.76769375,20.6298077083,48.1196433333,76.34527375,19.5467810417,1616.16,235207.3,777.67,production,OP,3
1056,6/12/2015,NO 15/9-F-11 H,24,220.1277495833,105.8530502083,172.1184183333,18.6345833333,20.5762104167,48.00933125,76.33391625,19.4064658333,1616.27,235818.42,714.98,production,OP,1
1057,6/13/2015,NO 15/9-F-11 H,24,220.1670835417,105.849633125,172.2709045833,18.5138810417,20.598660625,47.8961789583,76.8792377083,19.3024866667,1597.64,230357.05,710.08,production,OP,3
1058,6/14/2015,NO 15/9-F-11 H,24,219.996414375,105.8487508333,172.3086170833,18.230181875,20.778043125,47.6877972917,76.2969529167,19.087750625,1579.97,229962.62,751.74,production,OP,1
1059,6/15/2015,NO 15/9-F-11 H,24,219.96750875,105.8476320833,172.435636875,18.1608508333,20.7587485417,47.531871875,76.3786458333,18.9465758333,1583.82,229528.6,732.37,production,OP,6
1060,6/16/2015,NO 15/9-F-11 H,24,219.9575933333,105.8456410417,172.584394375,18.1407397917,20.7228947917,47.3731989583,76.6003372917,18.7906622917,1566.01,226813.46,741.97,production,OP,9
1061,6/17/2015,NO 15/9-F-11 H,24,220.0756223404,105.8423644681,172.8081170213,17.9515768085,20.6094795745,47.2675053191,76.1755089362,18.688482766,1550.64,226763.9,742.28,production,OP,5
1062,6/18/2015,NO 15/9-F-11 H,24,220.2184380851,105.8414421277,172.9879425532,17.77696,20.6687638298,47.2304955319,76.4244219149,18.3235355319,1553.41,225992.48,729.75,production,OP,10
1063,6/19/2015,NO 15/9-F-11 H,24,220.227348125,105.8364177083,173.1823585417,17.7691354167,20.804750625,47.0449895833,76.5327375,17.9930545833,1538.14,228282.71,715.2,production,OP,7
1064,6/20/2015,NO 15/9-F-11 H,24,220.3415572917,105.8381191667,173.4424535417,17.824535,20.7068833333,46.89910375,76.9746035417,18.326931875,1574.94,233029.77,734.13,production,OP,3
1065,6/21/2015,NO 15/9-F-11 H,24,220.61597875,105.8416922917,173.6975154167,17.6284839583,20.8175779167,46.9184633333,76.5678389583,18.3397020833,1568.89,233713.25,753.85,production,OP,3
1066,6/22/2015,NO 15/9-F-11 H,24,221.192408125,105.8467364583,174.136336875,17.5779535417,20.7537160417,47.05607125,77.0218966667,18.4485291667,1597.79,236337.87,761.69,production,OP,2
1067,6/23/2015,NO 15/9-F-11 H,24,220.9188638298,105.8622508511,174.1702038298,17.5168544681,21.176923617,46.74866,76.8529665957,18.1188812766,1606.67,237672.39,785.25,production,OP,9
1068,6/24/2015,NO 15/9-F-11 H,24,221.1450127083,105.875891875,174.4401420833,17.5954245833,21.3436510417,46.704870625,77.073334375,18.0780064583,1622.92,238931.37,799.2,production,OP,2
1069,6/25/2015,NO 15/9-F-11 H,24,220.787475625,105.8937716667,174.4698720833,17.7243970833,21.81494875,46.3176035417,77.5122289583,17.6688683333,1649.49,242900.78,832.15,production,OP,7
1070,6/26/2015,NO 15/9-F-11 H,24,220.7175066667,105.909348125,174.6094704167,17.5022835417,22.3658891667,46.10803625,77.2118783333,17.4642597917,1650.64,241547.04,847.34,production,OP,1
1071,6/27/2015,NO 15/9-F-11 H,24,221.3657265957,105.9219985106,175.0865014894,17.5810421277,22.2122034043,46.2792251064,77.5362146809,17.4547623404,1662.45,242839.85,854.16,production,OP,2
1072,6/28/2015,NO 15/9-F-11 H,24,229.6007159574,105.8581855319,178.6318680851,17.5585593617,17.9977404255,50.9688478723,76.7927370213,22.4070834043,1465.02,214196.69,729.55,production,OP,5
1073,6/29/2015,NO 15/9-F-11 H,24,227.7043321277,105.895926383,178.0343882979,17.7077491489,19.1996259574,49.6699438298,77.5801391489,20.8374870213,1545.73,222177.3,739.78,production,OP,1
1074,6/30/2015,NO 15/9-F-11 H,24,226.0972891667,105.9258622917,177.5094404167,17.6096810417,20.0249454167,48.58784875,77.4171916667,19.9835164583,1618.91,230823.14,744.73,production,OP,4
1075,7/1/2015,NO 15/9-F-11 H,24,221.8495275,105.9685770833,175.8925758333,17.467476875,22.8870722917,45.9569516667,76.82848625,17.3557691667,1681.69,248784.6,891.53,production,OP,8
1076,7/2/2015,NO 15/9-F-11 H,24,220.4728410417,105.9836597917,175.4075470833,17.4007435417,23.9419672917,45.0652939583,76.5336410417,16.0886916667,1561.86,230582.15,1200.31,production,OP,10
1077,7/3/2015,NO 15/9-F-11 H,24,220.377405,105.984213125,175.4479895833,17.4651785417,23.9252245833,44.9294154167,77.8373870833,15.88264625,1554.86,229002.42,1199.77,production,OP,7
1078,7/4/2015,NO 15/9-F-11 H,24,219.8584770833,105.9876829167,175.3079633333,17.3862247917,23.998626875,44.55051375,77.9844720833,15.8997322917,1533.34,225351.47,1184.82,production,OP,2
1079,7/5/2015,NO 15/9-F-11 H,24,219.7184097917,105.9841325,175.354605625,17.405383125,23.905589375,44.3638041667,77.405868125,15.72402125,1519.99,223802.63,1146.24,production,OP,1
1080,7/6/2015,NO 15/9-F-11 H,24,219.6878583333,105.9803364583,175.51984375,17.3108708333,23.9047379167,44.1680145833,78.05439125,15.532633125,1506.39,221597.33,1146.44,production,OP,9
1081,7/7/2015,NO 15/9-F-11 H,24,219.631904375,105.9765027083,175.6039622917,17.2244408333,23.9517402083,44.0279420833,77.8738660417,15.3791710417,1500.72,219821.15,1177.41,production,OP,8
1082,7/8/2015,NO 15/9-F-11 H,24,219.5304397917,105.971600625,175.70989,17.0627197917,23.9389679167,43.8205497917,77.67027,15.1667241667,1481.75,218310.47,1097.92,production,OP,5
1083,7/9/2015,NO 15/9-F-11 H,24,219.5071008333,105.96687125,175.8568554167,16.941643125,24.0008175,43.6502454167,77.16810125,15.0193427083,1473.25,216308.62,1059.39,production,OP,4
1084,7/10/2015,NO 15/9-F-11 H,24,219.5734219149,105.9646912766,176.0517106383,17.135096383,24.0084404255,43.5217112766,77.4944051064,14.8958612766,1462.23,214393.87,1076.92,production,OP,10
1085,7/11/2015,NO 15/9-F-11 H,24,219.5547091489,105.9630219149,176.2084848936,17.0025355319,23.9819923404,43.3462242553,77.3460038298,14.7241361702,1436.82,213094.79,1061.89,production,OP,2
1086,7/12/2015,NO 15/9-F-11 H,24,219.6887189583,105.9565112766,176.49891832,16.96244,23.958085625,43.1898006383,77.5107942553,14.5600342553,1426.88,209867.58,1042.14,production,OP,8
1087,7/13/2015,NO 15/9-F-11 H,24,219.9966168085,105.9497529787,176.8626302128,17.1291242553,23.4183010417,43.1339865957,78.1237265957,14.3104946809,1417.43,209010.44,1151.16,production,OP,8
1088,7/14/2015,NO 15/9-F-11 H,24,220.02917375,105.9511664583,177.2195035417,16.941336875,23.9109579167,42.8096702083,78.2421258333,14.2251952083,1412.23,208264.61,1152.94,production,OP,2
1089,7/15/2015,NO 15/9-F-11 H,24,220.0475120833,105.9531520833,177.3846241667,16.8240591667,23.9177570833,42.6628879167,78.1217385417,14.0636,1394.07,205956,1130.91,production,OP,2
